item_identifier,outlet_identifier,item_fat_content,item_mrp,item_outlet_sales,item_visibility,item_weight,item_mrp_per_weight,item_mrp_per_visibility,outlet_age,std_of_item_mrp_wrt_item_identifier,avg_item_mrp_wrt_item_type,std_of_item_mrp_wrt_item_type,avg_item_mrp_wrt_outlet_identifier,std_of_item_mrp_wrt_outlet_identifier,avg_item_mrp_wrt_outlet_location_type,std_of_item_mrp_wrt_outlet_location_type,avg_item_mrp_wrt_outlet_size,std_of_item_mrp_wrt_outlet_size,avg_item_mrp_wrt_outlet_type,no_of_outlets_allocated_for_each_item,no_of_items_sold_wrt_each_item_type_in_each_outlet,no_of_items_sold_wrt_each_item_type_in_each_outlet_type,no_of_items_sold_wrt_each_item_type_for_each_outlet_size,no_of_items_sold_wrt_each_fat_content_in_each_outlet_type,no_of_items_sold_wrt_each_fat_content_for_each_outlet_size,no_of_items_sold_wrt_each_fat_content_for_each_item_type,no_of_outlets_allocated_wrt_outlet_size_for_each_outlet_type,item_baking_goods,item_breads,item_breakfast,item_canned,item_dairy,item_frozen_foods,item_fruits_and_vegetables,item_hard_drinks,item_health_and_hygiene,item_household,item_meat,item_seafood,item_snack_foods,item_soft_drinks,item_starchy_foods
FDN48,OUT018,0,93.4804,1102.5648,0.065215312,13.35,7.002277153558053,1433.4118343250432,4,1.6239868636578751,127.45823720073652,57.30083627764299,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,119,119,357,999,3010,542,1546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDW24,OUT019,0,48.9034,48.6034,0.065652494,6.799999999999999,7.191676470588236,744.8825934929447,28,0.8743886753358349,127.45823720073652,57.30083627764299,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,67,139,610,1165,5171,542,1805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDV44,OUT049,1,191.3188,1713.7692,0.039906377,8.365,22.871344889420204,4794.191163983642,14,1.2217522545215869,144.30423666169895,59.22192266193132,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,8,219,1311,658,3281,1645,927,1550,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCJ42,OUT018,0,100.8332,1537.9979999999998,0.014359584,19.75,5.105478481012659,7022.014008205252,4,1.2194114505425508,148.7365007751935,62.54545185638939,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,8,168,168,506,999,3010,1548,1546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDR27,OUT010,1,131.3942,397.4826,0.160852421,15.1,8.701602649006624,816.8618114861946,15,1.5454592988637532,140.2911413043476,59.00377937174064,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,52,101,420,640,2825,454,1805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDQ15,OUT027,1,83.1276,1868.2348,0.150341867,20.35,4.084894348894349,552.9238239405395,28,1.3648361725048852,140.2911413043476,59.00377937174064,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,80,80,236,551,1645,454,1559,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NCB30,OUT027,0,198.8084,5555.4352,0.025578526,14.599999999999998,13.61701369863014,7772.472893864174,28,1.2951833846988623,148.7365007751935,62.54545185638939,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,170,170,506,1008,3010,1548,1559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDV49,OUT035,0,262.7226,3171.8712,0.025822315,10.0,26.27226,10174.246577040052,9,0.9575721614815554,138.62093597785957,60.16233501731816,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,118,713,608,6013,5171,549,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDL12,OUT027,1,59.422,1078.596,0.121043709,15.849999999999998,3.749022082018928,490.9135756902492,28,1.0743990568375117,127.45823720073652,57.30083627764299,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,10,119,119,357,551,1645,544,1559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDK55,OUT018,0,88.9172,1695.1268,0.02586664,18.5,4.806335135135135,3437.524162396044,4,0.8514693182963184,140.2911413043476,59.00377937174064,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,78,78,236,999,3010,282,1546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDS14,OUT017,0,155.1288,1414.1592,0.048590783,7.285,21.294275909402884,3192.556086202604,6,0.9043106644166982,147.23099753521103,70.17838495160788,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,125,746,639,6013,5171,691,6191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCX30,OUT013,0,245.8776,4210.5192,0.026598474,16.7,14.723209580838324,9244.049113494257,26,1.092448829210985,148.7365007751935,62.54545185638939,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,10,168,1013,168,6013,1004,1548,1553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCI42,OUT046,0,207.0954,3125.931,0.010365546,18.75,11.045088,19979.208041718208,16,1.0936686477681938,148.7365007751935,62.54545185638939,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDN01,OUT027,0,177.937,6881.043000000001,0.07204818,8.894999999999998,20.004159640247337,2469.6945849291405,28,1.0883728936148462,137.98544408602152,56.218723517509325,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,10,20,20,60,1008,3010,66,1559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCQ05,OUT017,0,149.2708,2407.5328,0.01821854,11.395,13.099675296182538,8193.345899287211,6,0.9515484456633994,133.10807878787855,59.7998249394365,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,92,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDP23,OUT035,0,217.5166,4572.0486,0.03558013,6.71,32.41678092399404,6113.4290403098585,9,0.8408989898383187,141.38984903846156,63.190637461084506,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,45,268,236,6013,5171,222,6191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI55,OUT013,0,119.8414,365.5242,0.012643035,18.6,6.443086021505375,9478.847444462504,26,1.2071217242444356,148.7365007751935,62.54545185638939,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,8,168,1013,168,6013,1004,1548,1553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDP24,OUT013,0,119.5756,2665.8632,0.082935004,20.6,5.804640776699029,1441.7989296775097,26,0.6267198558987724,127.45823720073652,57.30083627764299,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,119,709,119,6013,1004,542,1553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRK23,OUT017,0,251.504,7084.111999999999,0.072383777,8.395,29.95878499106612,3474.5907221724565,6,1.151086443322126,137.29503093922645,65.78069692725421,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,40,239,203,6013,5171,362,6191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDF14,OUT035,0,152.334,2603.278,0.027164679,7.55,20.17668874172185,5607.796801132824,9,1.184347318749267,138.62093597785957,60.16233501731816,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,118,713,608,6013,5171,549,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDR58,OUT027,0,94.5462,2868.9322,0.041718456,6.674999999999999,14.164224719101126,2266.29192604827,28,1.2035826149920563,146.4603094017093,59.55443369546232,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,220,220,658,1008,3010,1141,1559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCD42,OUT018,0,39.7506,227.7036,0.012689327,16.5,2.409127272727273,3132.601122187173,4,1.2323194030409133,133.10807878787855,59.7998249394365,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,92,92,282,999,3010,858,1546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDG45,OUT035,0,210.9902,6371.706,0.128011859,8.1,26.04817283950617,1648.2082335824837,9,1.3968217893171284,144.30423666169895,59.22192266193132,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,219,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDY34,OUT027,1,167.0842,6465.5838,0.010928678,10.5,15.912780952380952,15288.60123795394,28,1.5092308563562338,146.4603094017093,59.55443369546232,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,220,220,658,551,1645,848,1559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDO27,OUT046,1,94.3752,1342.2528,0.179077475,6.175,15.283433198380568,527.0076540893823,16,1.0145606602531625,140.2911413043476,59.00377937174064,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,10,80,477,420,3281,2825,454,6191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DRI03,OUT018,0,178.1028,1416.8224,0.0227961779999999,6.03,29.536119402985072,7812.835993823176,4,1.1063453348751513,147.23099753521103,70.17838495160788,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,124,124,373,999,3010,691,1546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDJ48,OUT027,0,246.9118,5681.2714,0.056161529,11.3,21.850601769911503,4396.457938315746,28,1.311593602369943,127.45823720073652,57.30083627764299,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,119,119,357,1008,3010,542,1559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDT01,OUT017,1,212.9902,3185.853,0.18520944,13.65,15.603677655677654,1149.9964580639084,6,1.1587828863845815,138.62093597785957,60.16233501731816,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,118,713,608,3281,2825,535,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDG47,OUT013,0,263.0252,2885.5772,0.069560905,12.8,20.54884375,3781.2216502933647,26,1.198332174315619,149.75191747211886,66.71695909028087,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,10,30,180,30,6013,1004,157,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FDD56,OUT046,1,175.6054,2451.4756,0.10377827,15.2,11.552986842105264,1692.1210962564703,16,1.357653203959761,144.30423666169895,59.22192266193132,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,10,220,1311,1135,3281,2825,927,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDD38,OUT049,1,99.8674,2342.9502,0.008204465,16.75,5.962232835820895,12172.32324106447,14,1.4994813918300012,138.62093597785957,60.16233501731816,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,10,119,713,358,3281,1645,535,1550,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDM34,OUT027,0,132.9626,3279.065,0.067120954,19.0,6.998031578947369,1980.940258983804,28,1.4348441649802246,146.4603094017093,59.55443369546232,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,10,220,220,658,1008,3010,1141,1559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDR57,OUT035,1,155.5288,1414.1592,0.023492524,5.675,27.40595594713656,6620.352925892509,9,1.1985109809378385,146.4603094017093,59.55443369546232,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,219,1311,1111,3281,2825,848,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDG41,OUT049,1,110.7228,1657.842,0.076681143,8.84,12.525203619909504,1443.9377879382942,14,0.9963325606586272,136.46738513323996,66.59733901075771,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,8,155,928,464,3281,1645,695,1550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCC55,OUT035,0,36.7848,782.9808,0.06375108,10.695,3.439438990182328,577.0066954159835,9,0.932737905308882,148.7365007751935,62.54545185638939,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDF45,OUT045,1,56.8904,1406.1696,0.0122294639999999,18.2,3.125846153846154,4651.912790290728,11,1.4684783183379224,144.30423666169895,59.22192266193132,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,218,1311,1135,3281,2825,927,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDF52,OUT035,0,180.5292,2189.1504,0.066770664,9.3,19.41174193548387,2703.7203044738326,9,1.244052517648135,136.46738513323996,66.59733901075771,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,155,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCY05,OUT049,0,33.3874,282.2992,0.055075504,13.5,2.4731407407407406,606.2114293134748,14,1.3217277653565,133.10807878787855,59.7998249394365,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,8,95,563,282,6013,3010,858,1550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DRH13,OUT018,0,106.328,958.752,0.0239832579999999,8.575,12.399766763848396,4433.426017432661,4,0.9395625459636964,135.4037258953167,60.552402888534985,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,80,80,239,999,3010,617,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDG10,OUT018,1,55.4588,343.5528,0.01098386,6.63,8.364826546003016,5049.117523347893,4,0.9213516640723508,146.4603094017093,59.55443369546232,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,219,219,658,547,1645,848,1546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCD18,OUT035,0,229.8668,4837.7028,0.072655379,16.0,14.366675,3163.796034977672,9,1.1949297648218196,148.7365007751935,62.54545185638939,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS35,OUT046,0,65.7826,968.739,0.111220521,9.3,7.073397849462365,591.4609948644279,16,1.0204165815979285,141.38984903846156,63.190637461084506,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,8,44,268,236,6013,5171,222,6191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCF07,OUT046,0,101.8016,1720.4272,0.032022535,9.0,11.311288888888887,3179.061245463546,16,1.0677078252031305,148.7365007751935,62.54545185638939,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,8,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS35,OUT018,0,65.7826,968.739,0.1116735869999999,9.3,7.073397849462365,589.0614044662146,4,1.0204165815979285,141.38984903846156,63.190637461084506,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,8,45,45,135,999,3010,222,1546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDH46,OUT046,1,103.5332,1230.3984,0.041282286,6.935,14.929084354722422,2507.9328213558715,16,0.9404490653110644,146.4603094017093,59.55443369546232,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,216,1311,1111,3281,2825,848,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCV06,OUT018,0,192.0478,3099.9648,0.066952965,11.3,16.99538053097345,2868.3987333495984,4,1.2755826555386824,148.7365007751935,62.54545185638939,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,168,168,506,999,3010,1548,1546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDA23,OUT027,0,101.3016,2327.6368,0.046958533,9.8,10.336897959183672,2157.256488400096,28,1.090616543265523,127.45823720073652,57.30083627764299,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,119,119,357,1008,3010,542,1559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDI41,OUT035,1,145.8418,5591.3884,0.062245149,18.5,7.883340540540541,2343.022747041701,9,1.4494826663330576,136.46738513323996,66.59733901075771,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,155,928,807,3281,2825,695,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DRN37,OUT013,0,168.5158,3342.316,0.096217262,9.6,17.55372916666667,1751.4092221830217,26,1.0358034991681049,135.4037258953167,60.552402888534985,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,10,80,477,80,6013,1004,617,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDQ37,OUT010,0,192.8478,774.9912,0.1494040569999999,20.75,9.293869879518072,1290.780209536077,15,1.1177358065899674,137.98544408602152,56.218723517509325,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,12,26,106,1165,5171,66,1805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDY40,OUT018,1,50.9692,394.1536,0.0861846469999999,15.5,3.288335483870968,591.3953560661449,4,1.332541431500973,136.46738513323996,66.59733901075771,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,154,154,464,547,1645,695,1546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDL16,OUT013,0,45.906000000000006,885.5139999999999,0.168312678,12.85,3.5724513618677047,272.7423777310465,26,0.7866242926440646,136.46738513323996,66.59733901075771,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,10,155,928,155,6013,1004,731,1553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DRL35,OUT010,0,43.377,129.83100000000002,0.0238921165555555,15.7,2.7628662420382164,1815.536095311476,15,0.8393118874676133,137.29503093922645,65.78069692725421,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,9,25,44,203,1165,5171,362,1805,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDR55,OUT013,1,187.9872,2458.1336,0.131973625,12.15,15.472197530864197,1424.430070781188,26,1.227075501228132,144.30423666169895,59.22192266193132,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,8,220,1311,220,3281,549,927,1553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDX16,OUT035,0,147.805,1947.465,0.065797601,17.85,8.280392156862744,2246.358495653968,9,1.426339526355649,136.46738513323996,66.59733901075771,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,155,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDQ48,OUT017,1,95.9726,2153.1972,0.034605882,14.3,6.711370629370629,2773.3031049461474,6,1.1861552536301048,127.45823720073652,57.30083627764299,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,117,709,610,3281,2825,544,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDV40,OUT035,0,74.5038,739.038,0.014689006,17.35,4.294167146974063,5072.079077372559,9,1.171655998054793,136.46738513323996,66.59733901075771,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,155,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DRP35,OUT019,0,129.3336,127.8336,0.159096908,18.85,6.861198938992042,812.9234038916708,28,1.2688577540449488,137.29503093922645,65.78069692725421,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,19,44,203,1165,5171,362,1805,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NCH06,OUT045,0,247.846,3448.844,0.076709639,12.3,20.150081300813007,3230.9629302257563,11,1.3645308514080643,148.7365007751935,62.54545185638939,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,170,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX11,OUT013,1,179.7634,4180.5582,0.106663245,16.0,11.2352125,1685.3359374168674,26,1.3564659966250494,127.45823720073652,57.30083627764299,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,8,119,709,119,3281,549,544,1553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDU15,OUT010,1,37.9532,71.9064,0.044526443,13.65,2.7804542124542126,852.374396939814,15,1.4346505575303783,140.2911413043476,59.00377937174064,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,52,101,420,640,2825,454,1805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDN60,OUT045,0,158.6604,2535.3664,0.095351065,15.1,10.507311258278149,1663.9604392462738,11,1.074709263010236,127.45823720073652,57.30083627764299,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,117,709,610,6013,5171,542,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDS22,OUT046,1,43.9428,351.5424,0.023154399,16.85,2.607881305637982,1897.816479710832,16,1.4205967894146585,146.4603094017093,59.55443369546232,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,7,216,1311,1111,3281,2825,848,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCF07,OUT017,0,100.8016,1113.2176,0.032203667,9.0,11.200177777777776,3130.1280068508963,6,1.0677078252031305,148.7365007751935,62.54545185638939,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDD21,OUT035,1,114.4176,2633.9048,0.030563449,10.3,11.108504854368933,3743.608910106971,9,1.2552034553353182,144.30423666169895,59.22192266193132,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,219,1311,1135,3281,2825,927,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCJ30,OUT018,0,171.37900000000002,2037.348,0.080968973,5.82,29.446563573883164,2116.6008861196747,4,1.3623509092741088,148.7365007751935,62.54545185638939,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,168,168,506,999,3010,1548,1546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDF24,OUT035,1,82.7934,1228.401,0.02536567,15.5,5.341509677419356,3263.9942094965363,9,0.9367496997597612,127.45823720073652,57.30083627764299,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,118,709,610,3281,2825,544,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDY33,OUT019,1,159.0262,159.1262,0.170186628,14.5,10.967324137931032,934.422415373316,28,0.930053761886912,146.4603094017093,59.55443369546232,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,116,239,1111,640,2825,848,1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCN07,OUT018,0,130.9284,1977.426,0.034082974,18.5,7.077210810810811,3841.4605486011874,4,1.3045220495559946,133.7450471428572,60.73397201209741,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,30,30,90,999,3010,280,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCN53,OUT017,0,33.5874,635.1732,0.030527166,5.175,6.490318840579711,1100.2462527966077,6,1.4315492772983176,133.10807878787855,59.7998249394365,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,92,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDC08,OUT013,1,226.172,3169.208,0.103363904,19.0,11.90378947368421,2188.1139473988906,26,1.299786307223023,144.30423666169895,59.22192266193132,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,220,1311,220,3281,549,927,1553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDX57,OUT018,1,95.8068,1263.6884,0.047458754,17.25,5.554017391304347,2018.738207918396,4,1.2132371756768938,146.4603094017093,59.55443369546232,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,219,219,658,547,1645,848,1546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDR43,OUT035,0,37.819,256.333,0.161458973,18.2,2.077967032967033,234.23287846628384,9,1.1011357772772603,144.30423666169895,59.22192266193132,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,219,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDA16,OUT035,0,221.9456,2210.456,0.033935576,6.695,33.15094846900672,6540.204297696318,9,1.259747707167708,136.46738513323996,66.59733901075771,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,155,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
